os,alg,pc,se,cn,m,cs,hackathons,certificaions_app development,certificaions_full stack,certificaions_hadoop,certificaions_information security,certificaions_machine learning,certificaions_python,certificaions_shell programming,interest_Analyst,interest_Cloud Computation,interest_Cloud Computing,interest_Data Engineer,interest_Hacking,interest_Management,interest_Networks,interest_Programming,interest_Security,interest_Software Engineer,interest_System Developer,interest_Testing,interest_Web Developer,leadership_No,leadership_Yes,team_No,team_Yes,Intro/Extro_Extrovert,Intro/Extro_Introvert,SelfCapabilities_No,SelfCapabilities_Yes,Management/Technical_Management,Management/Technical_Technical,Job_Business Intelligence Analyst,Job_Database Administrator,Job_Project Manager,Job_Security Administrator,Job_Software Developer,Job_Technical Support
1.151722623,1.478484381,-0.408275384,-0.806120223,-0.534962797,-0.125956122,0.277166946,-1.32530695,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-1.492351715,-1.298508171,-0.754858901,0.877702912,0.085201369,-1.43862277,1.06955274,-0.734829502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-0.068619379,0.597974547,-0.616225494,1.34917339,-1.568569739,0.841271934,0.349202018,-0.144352053,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
1.083925845,1.072095227,-1.170759122,-0.940826074,-1.43075548,-0.678657869,0.997517668,-0.734829502,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-0.407603268,1.478484381,-1.170759122,0.877702912,-1.361848351,1.80849999,1.357693029,-0.144352053,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
0.134770955,-0.892119017,0.423525058,-1.479649477,0.843179793,0.564921061,-1.307604642,1.036602843,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.134770955,-0.21480376,-0.061691866,0.204173658,-0.397148538,0.150394751,0.997517668,0.446125395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
1.490706513,-1.501702748,1.809859128,-0.940826074,0.636458405,0.979447371,-1.667780003,0.446125395,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.94833229,-0.824387491,1.04737539,-1.614355328,1.187715441,0.634008779,-0.659288992,1.036602843,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-0.949977491,0.86890065,-1.240075825,0.810349987,0.223015628,1.670324554,1.06955274,-1.32530695,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
-0.882180714,-1.501702748,-0.893492308,1.551232166,0.291922757,-0.885921023,0.853447524,-0.144352053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-0.67879038,0.733437599,0.215574948,0.47358536,-1.49966261,0.495833343,0.925482596,-1.32530695,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
-0.67879038,0.191585393,-1.448025936,1.012408763,-0.259334279,-1.300447333,1.357693029,0.446125395,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-1.221164603,-0.485729863,0.007624837,1.079761688,-0.12152002,0.219482469,0.709377379,-0.734829502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
0.6093484,0.733437599,-1.101442418,-1.88376703,-0.741684185,0.081307033,0.349202018,-1.32530695,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1.083925845,-0.553461389,0.978058686,-1.412296552,0.912086923,1.048535089,-0.299113631,0.446125395,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-0.949977491,-1.095313594,-0.685542197,0.675644136,-0.879498444,-1.43862277,0.997517668,-0.144352053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
0.94833229,0.936632176,0.076941541,-1.479649477,-1.568569739,-0.264131559,0.06106173,-0.734829502,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-1.085571047,0.936632176,-1.586659343,0.945055838,0.429737016,0.910359652,-0.155043487,-0.144352053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
1.016129067,-1.569434274,0.770108576,-0.26729682,0.774272664,1.117622807,-2.316095653,1.627080291,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0.338161289,0.056122342,1.879175831,-0.873473149,1.807879606,1.877587708,-0.731324065,1.036602843,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1.490706513,-1.637165799,1.740542425,-1.816414104,1.463343959,1.601236835,-2.027955364,1.036602843,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1.287316179,-1.840360376,0.423525058,-1.210237776,0.429737016,0.564921061,-1.955920292,1.036602843,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.202567733,1.072095227,1.671225721,0.204173658,-0.534962797,-1.507710488,-1.091499425,1.036602843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-0.949977491,-0.011609183,-1.032125715,1.281820465,0.498644146,-1.576798206,0.205131874,-0.734829502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
0.405958066,0.597974547,0.354208355,-1.277590701,-0.672777056,-1.507710488,0.997517668,-0.734829502,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0.134770955,-0.824387491,-1.101442418,-0.536708521,0.498644146,-0.471394714,0.133096802,-0.734829502,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.744941956,-0.350266812,0.631475169,-1.547002403,1.738972477,1.877587708,-1.523709859,0.446125395,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
1.355112957,1.546215907,-1.655976046,-0.604061447,-1.49966261,-0.471394714,1.213622885,-1.32530695,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-1.356758159,1.34302133,1.532592314,1.34917339,0.429737016,-1.162271897,-0.875394209,1.036602843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-0.407603268,1.004363701,1.463275611,1.012408763,-0.741684185,-0.264131559,-0.875394209,1.627080291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-0.610993602,-1.772628851,-0.408275384,0.810349987,-0.672777056,0.426745624,1.06955274,-0.144352053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
0.812738734,-0.824387491,-0.269641977,-0.199943894,1.187715441,-0.402306995,-0.010973343,-0.734829502,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
-0.610993602,-1.16304512,-0.061691866,0.877702912,-1.017312703,-1.162271897,0.205131874,0.446125395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-0.204212935,1.139826753,0.492841762,1.483879241,-0.603869926,0.426745624,-2.24406058,1.627080291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-0.33980649,-1.908091902,-0.754858901,1.147114614,-0.741684185,-0.60957015,0.925482596,-0.734829502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-0.272009712,-0.417998337,-1.240075825,1.281820465,-0.466055667,-1.162271897,0.493272163,0.446125395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-0.407603268,1.207558278,-1.378709232,1.551232166,-1.568569739,1.39397368,0.997517668,-0.144352053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
1.287316179,-1.637165799,-1.378709232,0.204173658,0.774272664,-1.231359615,0.781412451,-1.32530695,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
1.422909735,1.410752855,0.423525058,-0.806120223,-1.292941221,-0.125956122,0.709377379,0.446125395,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-1.492351715,-0.68892444,-0.061691866,0.608291211,-1.086219833,-0.19504384,-0.155043487,-0.734829502,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-1.017774269,-0.147072235,0.215574948,0.204173658,0.223015628,-1.507710488,0.06106173,-0.734829502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-0.814383936,1.207558278,0.978058686,0.204173658,-1.224034092,-1.02409646,-1.091499425,1.036602843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0.270364511,0.259316919,-0.754858901,-1.008178999,-0.810591315,0.288570188,0.709377379,-0.734829502,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0.744941956,0.530243022,-0.061691866,-1.681708253,-1.017312703,-0.540482432,0.06106173,0.446125395,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0.6093484,-0.282535286,1.116692093,-0.26729682,0.843179793,0.634008779,-1.595744931,0.446125395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.405958066,-0.21480376,1.809859128,-0.738767298,1.807879606,1.739412272,-2.24406058,0.446125395,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-0.068619379,-1.569434274,-1.586659343,1.281820465,0.223015628,0.012219314,0.709377379,-0.734829502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-1.085571047,0.597974547,-1.655976046,1.147114614,-1.017312703,1.80849999,-0.010973343,-0.144352053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
1.355112957,-1.230776645,0.700791872,-0.940826074,1.25662257,1.463061399,-0.731324065,1.627080291,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
1.422909735,-1.569434274,-0.824175604,-0.26729682,0.636458405,-1.507710488,0.42123709,-1.32530695,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
1.422909735,0.327048445,-0.685542197,-0.469355596,-1.43075548,-0.816833305,0.637342307,-0.144352053,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0.541551622,-1.433971222,0.354208355,-1.816414104,0.843179793,-0.402306995,0.349202018,-0.734829502,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
-0.67879038,-1.16304512,-1.517342639,1.012408763,-0.741684185,-0.333219277,0.42123709,0.446125395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
1.355112957,1.139826753,-0.824175604,-1.14288485,0.016294239,-1.43862277,-0.083008415,-0.734829502,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-1.017774269,0.056122342,-0.13100857,1.483879241,0.154108498,0.012219314,0.493272163,-0.144352053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
0.94833229,-1.433971222,0.562158465,-1.210237776,0.567551275,0.841271934,-1.811850147,1.036602843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.541551622,-1.704897325,0.215574948,-0.469355596,0.498644146,0.495833343,0.781412451,-1.32530695,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
-0.882180714,-1.840360376,-1.655976046,0.204173658,-1.637476869,-0.955008742,0.925482596,0.446125395,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-0.814383936,-1.704897325,-0.408275384,1.079761688,0.085201369,-0.333219277,0.637342307,0.446125395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-1.560148492,0.733437599,-0.962809011,0.338879509,0.291922757,1.532149117,-0.083008415,-0.734829502,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
0.473754844,-0.350266812,0.770108576,-1.210237776,1.670065347,1.255798244,-0.083008415,0.446125395,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.202567733,-0.959850543,1.324642204,0.002114882,1.463343959,0.495833343,-0.659288992,1.036602843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.744941956,-0.68892444,0.492841762,0.136820733,0.567551275,-0.816833305,1.213622885,-0.734829502,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.202567733,1.004363701,-0.33895868,-1.075531925,0.360829887,-1.093184178,-0.083008415,-0.144352053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1.083925845,0.39477997,-1.586659343,-1.008178999,-0.672777056,-0.471394714,0.42123709,-0.144352053,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-1.153367825,0.936632176,1.2553255,0.338879509,0.016294239,-0.333219277,-2.316095653,1.627080291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-1.424554937,0.123853868,0.908741983,1.483879241,-0.466055667,-0.955008742,-1.595744931,1.627080291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0.677145178,-0.959850543,0.076941541,-0.132590969,0.636458405,-0.333219277,-0.010973343,-0.734829502,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.94833229,-0.147072235,0.770108576,-1.412296552,1.463343959,0.979447371,-1.739815075,1.036602843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-1.492351715,0.86890065,-0.893492308,0.540938285,-0.05261289,0.979447371,1.141587812,-1.32530695,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
-0.33980649,1.546215907,0.562158465,0.945055838,-0.328241408,-0.955008742,-1.451674786,1.627080291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-1.560148492,0.123853868,0.076941541,1.214467539,0.016294239,1.186710525,0.781412451,-0.734829502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
-1.153367825,1.139826753,0.007624837,0.406232434,-0.259334279,1.532149117,0.133096802,-1.32530695,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
0.541551622,-1.840360376,-0.477592087,-1.749061179,1.049901182,-0.264131559,0.493272163,-0.734829502,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.880535512,-0.079340709,0.492841762,-1.681708253,1.049901182,0.426745624,1.141587812,-0.734829502,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
-0.949977491,-0.485729863,0.354208355,0.810349987,-1.49966261,-0.955008742,0.349202018,-0.144352053,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-1.153367825,0.733437599,-0.893492308,0.945055838,-0.534962797,0.772184216,0.709377379,-1.32530695,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
-0.33980649,0.056122342,0.284891651,0.47358536,-0.328241408,-0.19504384,1.357693029,0.446125395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-1.62794527,0.801169124,-1.101442418,0.47358536,-0.12152002,1.670324554,0.349202018,-0.734829502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
0.134770955,0.936632176,-1.378709232,-1.14288485,-0.12152002,0.150394751,0.349202018,-0.734829502,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0.880535512,-0.485729863,-0.061691866,-0.132590969,1.601158218,0.081307033,0.205131874,-0.734829502,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
-0.610993602,0.530243022,0.492841762,0.338879509,-0.879498444,0.564921061,0.781412451,-0.734829502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
1.287316179,0.665706073,-1.517342639,-0.132590969,0.429737016,0.150394751,-0.083008415,-0.144352053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-0.814383936,0.462511496,-0.269641977,0.608291211,-0.672777056,0.495833343,0.349202018,-0.144352053,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
0.134770955,-0.21480376,1.393958907,0.069467807,0.980994052,0.979447371,-1.595744931,0.446125395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-0.204212935,-1.433971222,-0.962809011,1.012408763,0.085201369,-1.02409646,0.42123709,0.446125395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
1.219519401,-0.553461389,0.631475169,0.002114882,0.843179793,0.772184216,-2.027955364,1.627080291,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.405958066,0.123853868,0.007624837,-1.008178999,0.705365534,-1.369535051,0.781412451,-0.734829502,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
-0.814383936,1.546215907,1.186008797,0.338879509,-1.017312703,0.081307033,-1.523709859,1.036602843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-0.407603268,1.478484381,1.186008797,0.136820733,-1.43075548,-1.43862277,-0.803359137,1.627080291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0.677145178,-1.027582068,-1.032125715,-1.614355328,1.738972477,-0.747745587,-0.155043487,-0.734829502,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.473754844,0.665706073,-0.408275384,-0.334649745,-0.05261289,-0.60957015,0.997517668,-0.734829502,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0.812738734,-1.501702748,-0.962809011,0.204173658,1.876786736,-0.19504384,0.349202018,-1.32530695,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.6093484,1.004363701,-1.448025936,-1.14288485,-0.810591315,-1.02409646,0.42123709,-1.32530695,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-1.695742048,0.597974547,1.186008797,1.214467539,-1.017312703,-0.471394714,-0.731324065,1.627080291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0.202567733,1.478484381,-1.378709232,1.147114614,0.154108498,0.426745624,0.493272163,-0.144352053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
0.677145178,1.139826753,-0.54690879,-0.738767298,-0.05261289,-0.402306995,0.42123709,-1.32530695,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1.422909735,-1.366239697,0.076941541,-1.008178999,1.187715441,-0.816833305,0.781412451,-0.734829502,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.541551622,-0.485729863,0.770108576,-0.334649745,0.636458405,0.979447371,-1.811850147,1.036602843,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.134770955,1.072095227,0.284891651,-1.210237776,-0.05261289,0.012219314,0.781412451,-0.734829502,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0.202567733,-1.908091902,-0.13100857,0.945055838,-1.017312703,-0.955008742,0.06106173,-0.144352053,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
1.083925845,0.191585393,1.809859128,-0.132590969,1.463343959,0.703096497,-0.227078559,1.627080291,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
-1.763538826,1.004363701,1.879175831,1.214467539,-0.948405574,-1.576798206,-0.227078559,1.036602843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1.151722623,-1.433971222,1.463275611,-1.277590701,1.876786736,0.426745624,-0.731324065,0.446125395,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-0.610993602,1.410752855,-0.54690879,1.281820465,0.429737016,0.703096497,0.133096802,-0.734829502,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
-0.272009712,0.530243022,0.423525058,0.742997061,0.429737016,1.80849999,0.06106173,-0.734829502,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
-1.763538826,-1.16304512,-0.33895868,0.675644136,0.291922757,-0.056868404,0.133096802,-0.734829502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
0.6093484,-1.501702748,0.631475169,-0.604061447,0.774272664,0.634008779,-0.443183776,1.036602843,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0.202567733,1.34302133,-0.962809011,-1.14288485,-0.534962797,-1.300447333,0.06106173,-0.734829502,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
